month,merchant_key,merchant_name,owner,merchant_scale,priority_level,current_gmv,previous_gmv,gmv_change_abs,gmv_loss,gmv_mom,gmv_rank_current,gmv_rank_change,previous_gmv_share,diagnostic_dimensions,data_quality_status,metric_quality_status,merchant_mapping_status,aftersales_rate,attention_reasons
2026-04,ID:13094,四川唤初新材料,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:13249,成都锦莱源商贸,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:1350,希尔康,负责人 C,KEY,WATCHLIST,531311.37,429654.27,101657.09999999998,0.0,0.2366020940511075,2.0,-4.0,0.0376888358356679,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0241653418124006,Scale / Impact: GMV损失0.00，上月区域占比3.8%
2026-04,ID:13778,众维堂器械,负责人 C,MID,NO_PRIORITY,73425.27,72604.01,821.2600000000093,0.0,0.01131149643112,34.0,-8.0,0.0063687499577304,,NO_ALERT,VALID,NAME_MATCHED,0.0094161958568738,
2026-04,ID:14256,四川瑞锦医药科技,负责人 C,LONG_TAIL,WATCHLIST,1948.8,1100.92,847.8799999999999,0.0,0.770155869636304,76.0,-1.0,9.657158335282815e-05,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0476190476190476,Relative Position: 排名变化-1，同月分位9.6%
2026-04,ID:14726,四川然柠安,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:14782,四川弗佑斯贸易,负责人 C,KEY,NO_PRIORITY,278886.68,215213.35,63673.32999999999,0.0,0.2958614323879072,7.0,-9.0,0.0188782963050597,,NO_ALERT,VALID,NAME_MATCHED,0.0136383633963924,
2026-04,ID:1513,长盛医药科技,负责人 C,LONG_TAIL,WATCHLIST,4855.59,7002.06,-2146.4700000000003,2146.4700000000003,-0.3065483586258901,71.0,2.0,0.0006142135858477,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.027027027027027,Relative Position: 排名变化2，同月分位15.7%
2026-04,ID:15134,【退店公示中】成都宝和堂科技,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:15251,四川宜初霁,负责人 C,KEY,PRIORITY,30509.78,359746.02,-329236.24,329236.24,-0.9151907782051348,59.0,49.0,0.0315565552049905,Trend|Scale / Impact|Relative Position|Order,NO_ALERT,VALID,NAME_MATCHED,0.019108280254777,Trend: GMV环比-91.5%，连续下降3个月；Scale / Impact: GMV损失329236.24，上月区域占比3.2%；Relative Position: 排名变化49，同月分位30.1%；Order: 订单环比-94.3%
2026-04,ID:15504,多多医生,负责人 C,KEY,NO_PRIORITY,160210.1,199312.22,-39102.12,39102.12,-0.1961852614957577,20.0,3.0,0.0174834653444094,,NO_ALERT,VALID,NAME_MATCHED,0.0295930949445129,
2026-04,ID:15756,四川瑾辉医疗器械,负责人 C,LONG_TAIL,NO_PRIORITY,23347.84,15972.55,7375.290000000001,0.0,0.4617478110883986,60.0,-3.0,0.0014010958504543,,NO_ALERT,VALID,NAME_MATCHED,0.02,
2026-04,ID:15847,成都市嘉乐康健医疗器械,负责人 C,LONG_TAIL,WATCHLIST,7420.7,6431.79,988.91,0.0,0.1537534652095296,69.0,-1.0,0.0005641900811075,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Relative Position: 排名变化-1，同月分位18.1%
2026-04,ID:16025,四川微至,负责人 C,KEY,WATCHLIST,229498.96,369318.77,-139819.81000000003,139819.81000000003,-0.3785884210542563,13.0,4.0,0.0323962671046206,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0092592592592592,Scale / Impact: GMV损失139819.81，上月区域占比3.2%
2026-04,ID:16163,济郎中医药科技,负责人 C,KEY,WATCHLIST,418735.61,506966.62,-88231.01000000001,88231.01000000001,-0.174037119051349,4.0,1.0,0.0444705965923332,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0116333178222429,Scale / Impact: GMV损失88231.01，上月区域占比4.4%
2026-04,ID:16231,非药易,负责人 B,LONG_TAIL,WATCHLIST,6478.81,3944.75,2534.0600000000004,0.0,0.6423879840294062,70.0,-2.0,0.0003460294602978,Relative Position,NO_ALERT,MISSING,ID_MATCHED,0.0,Relative Position: 排名变化-2，同月分位16.9%
2026-04,ID:16711,鑫宇豪旗舰店,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:16854,成都原数生物,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:17301,四川牙易,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:17386,保和堂,负责人 B,KEY,WATCHLIST,173325.11,222211.6,-48886.49000000002,48886.49000000002,-0.2199997209866632,18.0,3.0,0.0194921756815802,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.013083451202263,Scale / Impact: GMV损失48886.49，上月区域占比1.9%
2026-04,ID:17613,远聚隆创旗舰店,负责人 C,MID,PRIORITY,76594.12,101203.11,-24608.990000000005,24608.990000000005,-0.2431643652057729,32.0,3.0,0.0088774339397326,Trend,NO_ALERT,VALID,NAME_MATCHED,0.0200892857142857,Trend: GMV环比-24.3%，连续下降3个月
2026-04,ID:17614,成都铸盛医疗器械,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:17716,致呈优选,负责人 C,MID,NO_PRIORITY,45277.3,56140.75,-10863.449999999995,10863.449999999995,-0.1935038274337267,51.0,2.0,0.0049246095248658,,NO_ALERT,VALID,NAME_MATCHED,0.0024937655860349,
2026-04,ID:17859,四川亦辰美唯网络科技,负责人 C,MID,NO_PRIORITY,36049.72,48718.06,-12668.339999999997,12668.339999999997,-0.2600337533965843,56.0,4.0,0.0042734987029739,,NO_ALERT,VALID,NAME_MATCHED,0.028530670470756,
2026-04,ID:17862,【已退店】医道彤行,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:18090,天启明,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:18134,四川奇力康健康科技,负责人 C,MID,WATCHLIST,32296.68,55336.49,-23039.81,23039.81,-0.4163583559419833,58.0,8.0,0.0048540606551683,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0053097345132743,Relative Position: 排名变化8，同月分位31.3%
2026-04,ID:18152,亦蓝辰美,负责人 C,MID,NO_PRIORITY,60170.05,78912.39,-18742.34,18742.34,-0.2375082037180725,43.0,6.0,0.0069221146390799,,NO_ALERT,VALID,NAME_MATCHED,0.0264817150063051,
2026-04,ID:18517,聚药汇,负责人 C,KEY,NO_PRIORITY,246505.76,192126.06,54379.70000000001,0.0,0.2830417695548433,10.0,-8.0,0.0168531026936929,,NO_ALERT,VALID,NAME_MATCHED,0.0416210295728368,
2026-04,ID:18716,【已退店】悦美康宸,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:19233,成都至本生物科技,负责人 C,LONG_TAIL,PRIORITY,4567.26,5360.03,-792.7699999999995,792.7699999999995,-0.1479040229252447,72.0,1.0,0.0004701763833145,Trend|Relative Position|Service,NO_ALERT,VALID,NAME_MATCHED,0.0769230769230769,Trend: GMV环比-14.8%，连续下降3个月；Relative Position: 排名变化1，同月分位14.5%；Service: 售后率7.7%，环比变化123.1%
2026-04,ID:19239,有识医药,负责人 B,LONG_TAIL,WATCHLIST,21958.66,7292.73,14665.93,0.0,2.0110342766014924,62.0,-6.0,0.0006397108627917,Service,NO_ALERT,VALID,NAME_MATCHED,0.0578512396694214,Service: 售后率5.8%，环比变化-50.6%
2026-04,ID:19273,鑫众维医药,负责人 B,MID,PRIORITY,62867.3,76745.61,-13878.309999999998,13878.309999999998,-0.1808352295329987,41.0,3.0,0.0067320468999369,Trend,NO_ALERT,VALID,NAME_MATCHED,0.0333333333333333,Trend: GMV环比-18.1%，连续下降3个月
2026-04,ID:1957,臻品堂医药,负责人 C,MID,NO_PRIORITY,103691.53,111353.73,-7662.199999999997,7662.199999999997,-0.0688095495319285,28.0,0.0,0.0097678360083778,,NO_ALERT,VALID,NAME_MATCHED,0.0064,
2026-04,ID:1970,成都诚美,负责人 C,KEY,WATCHLIST,263543.12,266175.07,-2631.950000000012,2631.950000000012,-0.0098880409799461,8.0,-4.0,0.0233486065826307,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.019424729174449,Scale / Impact: GMV损失2631.95，上月区域占比2.3%
2026-04,ID:19743,梦方迪,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:20204,四川永瑞康健医药科技,负责人 B,KEY,PRIORITY,154323.77,258474.25,-104150.48,104150.48,-0.4029433492891459,21.0,7.0,0.0226730984798484,Trend|Scale / Impact|Service,NO_ALERT,VALID,NAME_MATCHED,0.0236139630390143,Trend: GMV环比-40.3%，连续下降3个月；Scale / Impact: GMV损失104150.48，上月区域占比2.3%；Service: 售后率2.4%，环比变化528.1%
2026-04,ID:2021,榕庆商贸,负责人 C,MID,NO_PRIORITY,66891.27,64960.83,1930.4400000000023,0.0,0.0297169848353231,36.0,-9.0,0.005698297977159,,NO_ALERT,VALID,NAME_MATCHED,0.0116550116550116,
2026-04,ID:20230,四川多多邦健康管理,负责人 B,KEY,PRIORITY,230184.5,572269.94,-342085.43999999994,342085.43999999994,-0.5977693673723278,12.0,10.0,0.050198937444163,Trend|Scale / Impact|Relative Position,NO_ALERT,MISSING,NAME_MATCHED,,Trend: GMV环比-59.8%；Scale / Impact: GMV损失342085.44，上月区域占比5.0%；Relative Position: 排名变化10，同月分位86.7%
2026-04,ID:2080,深圳亿乐康,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:2084,鲁鸿医疗,负责人 C,KEY,PRIORITY,1378516.7,1948964.54,-570447.8400000001,570447.8400000001,-0.2926927752107794,1.0,0.0,0.1709611883936311,Trend|Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0099889012208657,Trend: GMV环比-29.3%，连续下降3个月；Scale / Impact: GMV损失570447.84，上月区域占比17.1%
2026-04,ID:21117,四川赤泉甘木生物科技,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:2116,锦仁堂,负责人 C,MID,NO_PRIORITY,51453.83,71027.36,-19573.53,19573.53,-0.2755773268216642,46.0,2.0,0.0062304478223407,,NO_ALERT,VALID,NAME_MATCHED,0.0410958904109589,
2026-04,ID:21206,四川共创盛世商贸,,KEY,WATCHLIST,208811.94,292587.04,-83775.09999999998,83775.09999999998,-0.2863253956839646,14.0,3.0,0.0256654377441751,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0115226337448559,Scale / Impact: GMV损失83775.10，上月区域占比2.6%
2026-04,ID:2170,康爱多医药,负责人 C,MID,NO_PRIORITY,128251.68,157024.18,-28772.5,28772.5,-0.1832361105149538,22.0,0.0,0.0137740014599421,,NO_ALERT,VALID,NAME_MATCHED,0.0119363395225464,
2026-04,ID:2182,舒力特,负责人 C,MID,WATCHLIST,49133.94,89884.79,-40750.84999999999,40750.84999999999,-0.4533675831027696,50.0,18.0,0.0078846024140141,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0087719298245614,Relative Position: 排名变化18，同月分位41.0%
2026-04,ID:21964,四川承泰仁商贸,,MID,NO_PRIORITY,43022.57,40549.01,2473.5599999999977,0.0,0.0610017359240089,53.0,-2.0,0.0035569179405312,,NO_ALERT,VALID,NAME_MATCHED,0.0148936170212766,
2026-04,ID:22033,重庆铃宇消费品供应链,,LONG_TAIL,PRIORITY,1945.68,2470.0,-524.3199999999999,524.3199999999999,-0.2122753036437247,77.0,4.0,0.0002166658893302,Trend|Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Trend: GMV环比-21.2%，连续下降3个月；Relative Position: 排名变化4，同月分位8.4%
2026-04,ID:2205,成都墨芑,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:2245,蒙特生物,负责人 C,MID,PRIORITY,74762.31,76074.96,-1312.6500000000087,1312.6500000000087,-0.0172546919512018,33.0,-6.0,0.0066732181636295,Trend,NO_ALERT,VALID,NAME_MATCHED,0.02,Trend: GMV环比-1.7%，连续下降3个月
2026-04,ID:22679,江西古戈尔商贸,,MID,WATCHLIST,32522.56,32483.99,38.56999999999971,0.0,0.0011873541396854,57.0,0.0,0.0028494625839456,Service,NO_ALERT,VALID,NAME_MATCHED,0.026252983293556,Service: 售后率2.6%，环比变化258.8%
2026-04,ID:22862,四川众恩德科技,,KEY,WATCHLIST,476978.23,259560.09,217418.14,0.0,0.8376408715222745,3.0,-10.0,0.0227683472609295,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0162189559047136,Scale / Impact: GMV损失0.00，上月区域占比2.3%
2026-04,ID:22917,成都天蕊贸易,,KEY,PRIORITY,236104.86,389581.56,-153476.7,153476.7,-0.3939526809225776,11.0,4.0,0.0341736984469941,Trend|Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0223958333333333,Trend: GMV环比-39.4%，连续下降3个月；Scale / Impact: GMV损失153476.70，上月区域占比3.4%
2026-04,ID:22940,四川壹贝佳健康咨询,,KEY,PRIORITY,183676.37,451609.98,-267933.61,267933.61,-0.5932854052516732,16.0,12.0,0.0396147683996467,Trend|Scale / Impact|Relative Position|Order,NO_ALERT,VALID,NAME_MATCHED,0.0108423686405337,Trend: GMV环比-59.3%；Scale / Impact: GMV损失267933.61，上月区域占比4.0%；Relative Position: 排名变化12，同月分位81.9%；Order: 订单环比-59.7%
2026-04,ID:23028,重庆小橘灯商贸,,LONG_TAIL,PRIORITY,10895.77,15440.65,-4544.879999999999,4544.879999999999,-0.2943451214812848,66.0,2.0,0.0013544381231123,Trend,NO_ALERT,VALID,NAME_MATCHED,0.0131578947368421,Trend: GMV环比-29.4%，连续下降3个月
2026-04,ID:23497,重庆赛迪亨商贸,,MID,NO_PRIORITY,50308.77,44740.02,5568.75,0.0,0.1244690994773807,48.0,-6.0,0.0039245490777142,,NO_ALERT,VALID,NAME_MATCHED,0.008485639686684,
2026-04,ID:23871,好品惠,,LONG_TAIL,ATTENTION,4352.79,9930.24,-5577.45,5577.45,-0.5616631622196442,73.0,7.0,0.0008710705590538,Trend|Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Trend: GMV环比-56.2%；Relative Position: 排名变化7，同月分位13.3%
2026-04,ID:24075,好尔思健康,,MID,NO_PRIORITY,101738.01,146396.45,-44658.44000000002,44658.44000000002,-0.3050513861504156,29.0,6.0,0.0128417477870627,,NO_ALERT,VALID,NAME_MATCHED,0.0259887005649717,
2026-04,ID:24236,重庆即美购供应链管理,,LONG_TAIL,WATCHLIST,1434.18,1496.82,-62.63999999999987,62.63999999999987,-0.0418487192848838,78.0,2.0,0.0001312995289341,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Relative Position: 排名变化2，同月分位7.2%
2026-04,ID:24287,四川美恩堂医药,,MID,NO_PRIORITY,105977.52,53968.5,52009.02,0.0,0.963692153756358,25.0,-26.0,0.0047340619628829,,NO_ALERT,VALID,NAME_MATCHED,0.019927536231884,
2026-04,ID:24447,成都德善堂生物科技,,UNAVAILABLE,WATCHLIST,9503.7,,,,,67.0,,,Service,NO_ALERT,VALID,NAME_MATCHED,0.1538461538461539,Service: 售后率15.4%
2026-04,ID:24474,成都三合力医疗用品,,UNAVAILABLE,WATCHLIST,496.56,,,,,82.0,,,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Relative Position: 排名变化NA，同月分位2.4%
2026-04,ID:24489,成都喜之安健康咨询,,LONG_TAIL,NO_PRIORITY,50152.55,164.2,49988.350000000006,0.0,304.4357490864799,49.0,-29.0,1.4403457096368837e-05,,NO_ALERT,VALID,NAME_MATCHED,0.0246305418719211,
2026-04,ID:24491,四川蓝漂日用品,,UNAVAILABLE,WATCHLIST,760.46,,,,,80.0,,,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Relative Position: 排名变化NA，同月分位4.8%
2026-04,ID:24513,成都瑞舒达健康管理,,LONG_TAIL,NO_PRIORITY,376293.43,25674.24,350619.19,0.0,13.656458380072788,5.0,-55.0,0.0022521182358214,,NO_ALERT,VALID,NAME_MATCHED,0.0273092369477911,
2026-04,ID:24713,四川蜀妈妈生物科技,,UNAVAILABLE,WATCHLIST,102.76,,,,,83.0,,,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Relative Position: 排名变化NA，同月分位1.2%
2026-04,ID:24732,四川康福达医疗科技,,UNAVAILABLE,WATCHLIST,780.68,,,,,79.0,,,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Relative Position: 排名变化NA，同月分位6.0%
2026-04,ID:24857,四川汇天美优贸易,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-04,ID:24874,陕西商玺伟康医药用品,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-04,ID:24989,盛弘康品,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-04,ID:25025,成都御养集商贸,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-04,ID:2563,成都天然堂,负责人 C,MID,NO_PRIORITY,126605.32,113142.84,13462.48000000001,0.0,0.118986583684836,23.0,-4.0,0.0099247749190092,,NO_ALERT,VALID,NAME_MATCHED,0.028169014084507,
2026-04,ID:2837,四川多乐士,负责人 C,KEY,NO_PRIORITY,187646.03,187448.9,197.13000000000463,0.0,0.0010516466087557,15.0,-4.0,0.0164428269726646,,NO_ALERT,VALID,NAME_MATCHED,0.0227963525835866,
2026-04,ID:3001,华药天康,负责人 C,MID,NO_PRIORITY,66126.14,64686.83,1439.3099999999977,0.0,0.0222504333571453,38.0,-8.0,0.0056742629756705,,NO_ALERT,VALID,NAME_MATCHED,0.0270906949352179,
2026-04,ID:3279,四川朝利,负责人 C,MID,NO_PRIORITY,22666.61,31967.2,-9300.59,9300.59,-0.2909416526940114,61.0,3.0,0.0028041302904448,,NO_ALERT,VALID,NAME_MATCHED,0.0047846889952153,
2026-04,ID:3314,上品康健,负责人 C,MID,NO_PRIORITY,95825.29,96470.83,-645.5400000000081,645.5400000000081,-0.0066915564010385,30.0,0.0,0.0084623231483318,,NO_ALERT,VALID,NAME_MATCHED,0.011090573012939,
2026-04,ID:3787,蓉易购,负责人 C,LONG_TAIL,ATTENTION,2501.02,8261.57,-5760.549999999999,5760.549999999999,-0.6972706156335902,75.0,8.0,0.0007246965227993,Trend|Relative Position|Order,NO_ALERT,VALID,NAME_MATCHED,0.0416666666666666,Trend: GMV环比-69.7%；Relative Position: 排名变化8，同月分位10.8%；Order: 订单环比-68.1%
2026-04,ID:4216,壹药师,负责人 B,KEY,WATCHLIST,360492.01,387024.34,-26532.330000000016,26532.330000000016,-0.0685546805660853,6.0,-2.0,0.03394938170792,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0242214532871972,Scale / Impact: GMV损失26532.33，上月区域占比3.4%
2026-04,ID:4930,大圣旗舰店,负责人 B,MID,NO_PRIORITY,105780.88,138272.65,-32491.76999999999,32491.76999999999,-0.2349833463089048,26.0,1.0,0.0121291363086249,,NO_ALERT,VALID,NAME_MATCHED,0.0086021505376344,
2026-04,ID:5293,成都利民康,负责人 C,LONG_TAIL,NO_PRIORITY,13213.67,19561.32,-6347.65,6347.65,-0.3245000848613488,64.0,2.0,0.0017158991069935,,NO_ALERT,VALID,NAME_MATCHED,0.0,
2026-04,ID:5379,四川长生康,负责人 C,MID,WATCHLIST,57720.09,84793.1,-27073.01000000001,27073.01000000001,-0.3192831728053344,45.0,11.0,0.0074379645427412,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0117878192534381,Relative Position: 排名变化11，同月分位47.0%
2026-04,ID:5504,亿辰科技,负责人 C,MID,NO_PRIORITY,50568.29,74642.61,-24074.32,24074.32,-0.3225278430108486,47.0,7.0,0.0065475738775638,,NO_ALERT,VALID,NAME_MATCHED,0.0392638036809816,
2026-04,ID:6256,四川锐源通,负责人 C,MID,NO_PRIORITY,104299.0,71044.29,33254.71000000001,0.0,0.4680842049375115,27.0,-16.0,0.0062319329047319,,NO_ALERT,VALID,NAME_MATCHED,0.0083217753120665,
2026-04,ID:6326,成都福美康,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:7119,鑫强劲,负责人 C,MID,WATCHLIST,38368.19,73679.36,-35311.17,35311.17,-0.4792545700722699,55.0,14.0,0.0064630785666742,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Relative Position: 排名变化14，同月分位34.9%
2026-04,ID:720,丽康琴保健品,负责人 C,MID,PRIORITY,58840.04,62467.27,-3627.229999999996,3627.229999999996,-0.0580660880489893,44.0,-4.0,0.0054795654285766,Trend,NO_ALERT,VALID,NAME_MATCHED,0.0334128878281622,Trend: GMV环比-5.8%，连续下降3个月
2026-04,ID:7201,恒生医疗,负责人 B,LONG_TAIL,PRIORITY,11670.3,28906.89,-17236.59,17236.59,-0.5962796412896718,65.0,6.0,0.0025356830079442,Trend,NO_ALERT,VALID,NAME_MATCHED,0.0357142857142857,Trend: GMV环比-59.6%，连续下降3个月
2026-04,ID:7370,乐宜堂,负责人 C,KEY,NO_PRIORITY,181545.07,163999.84,17545.23000000001,0.0,0.1069832141299651,17.0,-3.0,0.0143858992646245,,NO_ALERT,VALID,NAME_MATCHED,0.00920245398773,
2026-04,ID:8187,四川吉瑞兴,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:8188,康晟旗舰店,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:8235,福信美商贸,负责人 C,KEY,WATCHLIST,259821.2,437598.64,-177777.44,177777.44,-0.4062568384581817,9.0,4.0,0.03838570789689,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0063198833252309,Scale / Impact: GMV损失177777.44，上月区域占比3.8%
2026-04,ID:8521,聚美健,负责人 C,MID,NO_PRIORITY,125402.87,139965.04,-14562.170000000013,14562.170000000013,-0.1040414806440237,24.0,0.0,0.0122775910391689,,NO_ALERT,VALID,NAME_MATCHED,0.0152439024390243,
2026-04,ID:8913,【2024/10/31关店】活玉旗舰店,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:8930,惠仁棠,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,ID:9348,平康购,负责人 B,LONG_TAIL,WATCHLIST,2877.9,1538.04,1339.86,0.0,0.8711476944682843,74.0,-1.0,0.0001349153054354,Relative Position,NO_ALERT,MISSING,ID_MATCHED,0.0181818181818181,Relative Position: 排名变化-1，同月分位12.0%
2026-04,ID:960,【退店公示中】欣乐士(原亮剑),,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-04,NAME:内蒙古康依商贸,内蒙古康依商贸,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2026-04,NAME:四川聚俊仁信医疗器械,四川聚俊仁信医疗器械,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2026-04,NAME:成都八百供应链管理,成都八百供应链管理,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2026-04,NAME:湛江市远潮食品,湛江市远潮食品,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2026-04,NAME:燊楠贸易,燊楠贸易,负责人 A,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2026-04,NAME:重庆和煜医疗器械,重庆和煜医疗器械,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2026-05,ID:11125,药悦网,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:1140,都尔东康,负责人 C,LONG_TAIL,NO_PRIORITY,10032.2,8755.0,1277.2000000000007,0.0,0.1458823529411765,68.0,0.0,0.000922192114847,,NO_ALERT,VALID,NAME_MATCHED,0.0,
2026-05,ID:1142,普宁普慈,负责人 B,MID,NO_PRIORITY,91629.28,65136.35,26492.93,0.0,0.4067303433489901,24.0,-15.0,0.0068610198012469,,NO_ALERT,VALID,NAME_MATCHED,0.0130505709624796,
2026-05,ID:11628,子钦医疗,,LONG_TAIL,WATCHLIST,300.0,528.0,-228.0,228.0,-0.4318181818181817,85.0,4.0,5.561592651504707e-05,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Relative Position: 排名变化4，同月分位2.3%
2026-05,ID:11854,诺和堂,负责人 B,KEY,NO_PRIORITY,455979.39,170100.5,285878.89,0.0,1.6806469704674591,2.0,-17.0,0.0179172289927514,,NO_ALERT,VALID,NAME_MATCHED,0.0080988917306052,
2026-05,ID:11860,一玖堂,负责人 C,MID,WATCHLIST,37228.7,66622.12,-29393.42,29393.42,-0.441196107238857,45.0,8.0,0.00701752070113,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0072289156626506,Relative Position: 排名变化8，同月分位48.8%
2026-05,ID:11905,贰美医疗,负责人 C,MID,NO_PRIORITY,32478.15,38703.48,-6225.330000000002,6225.330000000002,-0.1608467765689287,51.0,-3.0,0.0040767611734026,,NO_ALERT,VALID,NAME_MATCHED,0.0085046066619418,
2026-05,ID:11908,药精采,负责人 C,MID,NO_PRIORITY,36731.98,63025.06,-26293.079999999994,26293.079999999994,-0.417184529455426,47.0,7.0,0.0066386308817546,,NO_ALERT,VALID,NAME_MATCHED,0.0174825174825174,
2026-05,ID:11984,四川北尘,负责人 C,MID,NO_PRIORITY,36820.39,44120.67,-7300.279999999999,7300.279999999999,-0.1654616758993007,46.0,-6.0,0.0046473710994595,,NO_ALERT,VALID,NAME_MATCHED,0.0259365994236311,
2026-05,ID:12380,纽瑞特,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
